"message_structure";"version_id";"seq_no";"seg_code";"groupname";"modification";"repetitional";"optional";"status"
"SIU_S12";81;12;"}]";"PATIENT";"O";0;0;
"SIU_S12";81;13;"{";"RESOURCES";"O";0;0;
"SIU_S12";81;14;"RGS";"";"O";0;0;
"SIU_S12";81;15;"[{";"SERVICE";"O";0;0;
"SIU_S12";81;16;"AIS";"";"O";0;0;
"SIU_S12";81;17;"NTE";"";"O";1;1;
"SIU_S12";81;18;"}]";"SERVICE";"O";0;0;
"SIU_S12";81;19;"[{";"GENERAL_RESOURCE";"O";0;0;
"SIU_S12";81;20;"AIG";"";"O";0;0;
"SIU_S12";81;21;"NTE";"";"O";1;1;
"SIU_S12";81;22;"}]";"GENERAL_RESOURCE";"O";0;0;
"SIU_S12";81;23;"[{";"LOCATION_RESOURCE";"O";0;0;
"SIU_S12";81;24;"AIL";"";"O";0;0;
"SIU_S12";81;25;"NTE";"";"O";1;1;
"SIU_S12";81;26;"}]";"LOCATION_RESOURCE";"O";0;0;
"SIU_S12";81;27;"[{";"PERSONNEL_RESOURCE";"O";0;0;
"SIU_S12";81;28;"AIP";"";"O";0;0;
"SIU_S12";81;29;"NTE";"";"O";1;1;
"SIU_S12";81;30;"}]";"PERSONNEL_RESOURCE";"O";0;0;
"SIU_S12";81;31;"}";"RESOURCES";"O";0;0;
"SIU_S12";91;1;"MSH";"";"O";0;0;
"SIU_S12";91;2;"SCH";"";"O";0;0;
"SIU_S12";91;3;"TQ1";"";"O";1;1;
"SIU_S12";91;4;"NTE";"";"O";1;1;
"SIU_S12";91;5;"[{";"PATIENT";"O";0;0;
"SIU_S12";91;6;"PID";"";"O";0;0;
"SIU_S12";91;7;"PD1";"";"O";0;1;
"SIU_S12";91;8;"PV1";"";"O";0;1;
"SIU_S12";91;9;"PV2";"";"O";0;1;
"SIU_S12";91;10;"OBX";"";"O";1;1;
"SIU_S12";91;11;"DG1";"";"O";1;1;
"SIU_S12";91;12;"}]";"PATIENT";"O";0;0;
"SIU_S12";91;13;"{";"RESOURCES";"O";0;0;
"SIU_S12";91;14;"RGS";"";"O";0;0;
"SIU_S12";91;15;"[{";"SERVICE";"O";0;0;
"SIU_S12";91;16;"AIS";"";"O";0;0;
"SIU_S12";91;17;"NTE";"";"O";1;1;
"SIU_S12";91;18;"}]";"SERVICE";"O";0;0;
"SIU_S12";91;19;"[{";"GENERAL_RESOURCE";"O";0;0;
"SIU_S12";91;20;"AIG";"";"O";0;0;
"SIU_S12";91;21;"NTE";"";"O";1;1;
"SIU_S12";91;22;"}]";"GENERAL_RESOURCE";"O";0;0;
"SIU_S12";91;23;"[{";"LOCATION_RESOURCE";"O";0;0;
"SIU_S12";91;24;"AIL";"";"O";0;0;
"SIU_S12";91;25;"NTE";"";"O";1;1;
"SIU_S12";91;26;"}]";"LOCATION_RESOURCE";"O";0;0;
"SIU_S12";91;27;"[{";"PERSONNEL_RESOURCE";"O";0;0;
"SIU_S12";91;28;"AIP";"";"O";0;0;
"SIU_S12";91;29;"NTE";"";"O";1;1;
"SIU_S12";91;30;"}]";"PERSONNEL_RESOURCE";"O";0;0;
"SIU_S12";91;31;"}";"RESOURCES";"O";0;0;
"SIU_S12";92;1;"MSH";"";"O";0;0;
"SIU_S12";92;2;"SCH";"";"O";0;0;
"SIU_S12";92;3;"TQ1";"";"O";1;1;
"SIU_S12";92;4;"NTE";"";"O";1;1;
"SIU_S12";92;5;"[{";"PATIENT";"O";0;0;
"SIU_S12";92;6;"PID";"";"O";0;0;
"SIU_S12";92;7;"PD1";"";"O";0;1;
"SIU_S12";92;8;"PV1";"";"O";0;1;
"SIU_S12";92;9;"PV2";"";"O";0;1;
"SIU_S12";92;10;"OBX";"";"O";1;1;
"SIU_S12";92;11;"DG1";"";"O";1;1;
"SIU_S12";92;12;"}]";"PATIENT";"O";0;0;
"SIU_S12";92;13;"{";"RESOURCES";"O";0;0;
"SIU_S12";92;14;"RGS";"";"O";0;0;
"SIU_S12";92;15;"[{";"SERVICE";"O";0;0;
"SIU_S12";92;16;"AIS";"";"O";0;0;
"SIU_S12";92;17;"NTE";"";"O";1;1;
"SIU_S12";92;18;"}]";"SERVICE";"O";0;0;
"SIU_S12";92;19;"[{";"GENERAL_RESOURCE";"O";0;0;
"SIU_S12";92;20;"AIG";"";"O";0;0;
"SIU_S12";92;21;"NTE";"";"O";1;1;
"SIU_S12";92;22;"}]";"GENERAL_RESOURCE";"O";0;0;
"SIU_S12";92;23;"[{";"LOCATION_RESOURCE";"O";0;0;
"SIU_S12";92;24;"AIL";"";"O";0;0;
"SIU_S12";92;25;"NTE";"";"O";1;1;
"SIU_S12";92;26;"}]";"LOCATION_RESOURCE";"O";0;0;
"SIU_S12";92;27;"[{";"PERSONNEL_RESOURCE";"O";0;0;
"SIU_S12";92;28;"AIP";"";"O";0;0;
"SIU_S12";92;29;"NTE";"";"O";1;1;
"SIU_S12";92;30;"}]";"PERSONNEL_RESOURCE";"O";0;0;
"SIU_S12";92;31;"}";"RESOURCES";"O";0;0;
"SLR_S28";7;1;"MSH";"";"O";0;0;
"SLR_S28";7;2;"SFT";"";"O";1;1;
"SLR_S28";7;3;"UAC";"";"O";0;1;
"SLR_S28";7;4;"SLT";"";"O";1;0;
"SLR_S28";8;1;"MSH";"";"O";0;0;
"SLR_S28";8;2;"SFT";"";"O";1;1;
"SLR_S28";8;3;"UAC";"";"O";0;1;
"SLR_S28";8;4;"SLT";"";"O";1;0;
"SLR_S28";9;1;"MSH";"";"O";0;0;
"SLR_S28";9;2;"SFT";"";"O";1;1;
"SLR_S28";9;3;"UAC";"";"O";0;1;
"SLR_S28";9;4;"SLT";"";"O";1;0;
"SLR_S28";10;1;"MSH";"";"O";0;0;
"SLR_S28";10;2;"SFT";"";"O";1;1;
"SLR_S28";10;3;"UAC";"";"O";0;1;
"SLR_S28";10;4;"SLT";"";"O";1;0;
"SLR_S28";81;1;"MSH";"";"O";0;0;
"SLR_S28";81;2;"SFT";"";"O";1;1;
"SLR_S28";81;3;"UAC";"";"O";0;1;
"SLR_S28";81;4;"SLT";"";"O";1;0;
"SLR_S28";91;1;"MSH";"";"O";0;0;
"SLR_S28";91;2;"SFT";"";"O";1;1;
"SLR_S28";91;3;"UAC";"";"O";0;1;
"SLR_S28";91;4;"SLT";"";"O";1;0;
"SLR_S28";92;1;"MSH";"";"O";0;0;
"SLR_S28";92;2;"SFT";"";"O";1;1;
"SLR_S28";92;3;"UAC";"";"O";0;1;
"SLR_S28";92;4;"SLT";"";"O";1;0;
"SQM_S25";6;1;"MSH";"";"O";0;0;
"SQM_S25";6;2;"QRD";"";"O";0;0;
"SQM_S25";6;3;"QRF";"";"O";0;1;
"SQM_S25";6;4;"[";"REQUEST";"O";0;0;
"SQM_S25";6;5;"ARQ";"";"O";0;0;
"SQM_S25";6;6;"APR";"";"O";0;1;
"SQM_S25";6;7;"PID";"";"O";0;1;
"SQM_S25";6;8;"{";"RESOURCES";"O";0;0;
"SQM_S25";6;9;"RGS";"";"O";0;0;
"SQM_S25";6;10;"[{";"SERVICE";"O";0;0;
"SQM_S25";6;11;"AIS";"";"O";0;0;
"SQM_S25";6;12;"APR";"";"O";0;1;
"SQM_S25";6;14;"}]";"SERVICE";"O";0;0;
"SQM_S25";6;15;"[{";"GENERAL_RESOURCE";"O";0;0;
"SQM_S25";6;16;"AIG";"";"O";0;0;
"SQM_S25";6;17;"APR";"";"O";0;1;
"SQM_S25";6;19;"}]";"GENERAL_RESOURCE";"O";0;0;
"SQM_S25";6;20;"[{";"PERSONNEL_RESOURCE";"O";0;0;
"SQM_S25";6;21;"AIP";"";"O";0;0;
"SQM_S25";6;22;"APR";"";"O";0;1;
"SQM_S25";6;24;"}]";"PERSONNEL_RESOURCE";"O";0;0;
"SQM_S25";6;25;"[{";"LOCATION_RESOURCE";"O";0;0;
"SQM_S25";6;26;"AIL";"";"O";0;0;
"SQM_S25";6;27;"APR";"";"O";0;1;
"SQM_S25";6;29;"}]";"LOCATION_RESOURCE";"O";0;0;
"SQM_S25";6;30;"}";"RESOURCES";"O";0;0;
"SQM_S25";6;31;"]";"REQUEST";"O";0;0;
"SQM_S25";6;32;"DSC";"";"O";0;1;
"SQM_S25";7;1;"MSH";"";"O";0;0;
"SQM_S25";7;2;"QRD";"";"O";0;0;
"SQM_S25";7;3;"QRF";"";"O";0;1;
"SQM_S25";7;4;"[";"REQUEST";"O";0;0;
"SQM_S25";7;5;"ARQ";"";"O";0;0;
"SQM_S25";7;6;"APR";"";"O";0;1;
"SQM_S25";7;7;"PID";"";"O";0;1;
"SQM_S25";7;8;"{";"RESOURCES";"O";0;0;
"SQM_S25";7;9;"RGS";"";"O";0;0;
"SQM_S25";7;10;"[{";"SERVICE";"O";0;0;
"SQM_S25";7;11;"AIS";"";"O";0;0;
"SQM_S25";7;12;"APR";"";"O";0;1;
"SQM_S25";7;14;"}]";"SERVICE";"O";0;0;
"SQM_S25";7;15;"[{";"GENERAL_RESOURCE";"O";0;0;
"SQM_S25";7;16;"AIG";"";"O";0;0;
"SQM_S25";7;17;"APR";"";"O";0;1;
"SQM_S25";7;19;"}]";"GENERAL_RESOURCE";"O";0;0;
"SQM_S25";7;20;"[{";"PERSONNEL_RESOURCE";"O";0;0;
"SQM_S25";7;21;"AIP";"";"O";0;0;
"SQM_S25";7;22;"APR";"";"O";0;1;
"SQM_S25";7;24;"}]";"PERSONNEL_RESOURCE";"O";0;0;
"SQM_S25";7;25;"[{";"LOCATION_RESOURCE";"O";0;0;
"SQM_S25";7;26;"AIL";"";"O";0;0;
"SQM_S25";7;27;"APR";"";"O";0;1;
"SQM_S25";7;29;"}]";"LOCATION_RESOURCE";"O";0;0;
"SQM_S25";7;30;"}";"RESOURCES";"O";0;0;
"SQM_S25";7;31;"]";"REQUEST";"O";0;0;
"SQM_S25";7;32;"DSC";"";"O";0;1;
"SQM_S25";61;1;"MSH";"";"O";0;0;
"SQM_S25";61;2;"QRD";"";"O";0;0;
"SQM_S25";61;3;"QRF";"";"O";0;1;
"SQM_S25";61;4;"[";"REQUEST";"O";0;0;
"SQM_S25";61;5;"ARQ";"";"O";0;0;
"SQM_S25";61;6;"APR";"";"O";0;1;
"SQM_S25";61;7;"PID";"";"O";0;1;
"SQM_S25";61;8;"{";"RESOURCES";"O";0;0;
"SQM_S25";61;9;"RGS";"";"O";0;0;
"SQM_S25";61;10;"[{";"SERVICE";"O";0;0;
"SQM_S25";61;11;"AIS";"";"O";0;0;
"SQM_S25";61;12;"APR";"";"O";0;1;
"SQM_S25";61;13;"}]";"SERVICE";"O";0;0;
"SQM_S25";61;14;"[{";"GENERAL_RESOURCE";"O";0;0;
"SQM_S25";61;15;"AIG";"";"O";0;0;
"SQM_S25";61;16;"APR";"";"O";0;1;
"SQM_S25";61;17;"}]";"GENERAL_RESOURCE";"O";0;0;
"SQM_S25";61;18;"[{";"PERSONNEL_RESOURCE";"O";0;0;
"SQM_S25";61;19;"AIP";"";"O";0;0;
"SQM_S25";61;20;"APR";"";"O";0;1;
"SQM_S25";61;21;"}]";"PERSONNEL_RESOURCE";"O";0;0;
"SQM_S25";61;22;"[{";"LOCATION_RESOURCE";"O";0;0;
"SQM_S25";61;23;"AIL";"";"O";0;0;
"SQM_S25";61;24;"APR";"";"O";0;1;
"SQM_S25";61;25;"}]";"LOCATION_RESOURCE";"O";0;0;
"SQM_S25";61;26;"}";"RESOURCES";"O";0;0;
"SQM_S25";61;27;"]";"REQUEST";"O";0;0;
"SQM_S25";61;28;"DSC";"";"O";0;1;
"SQR_S25";6;1;"MSH";"";"O";0;0;
"SQR_S25";6;2;"MSA";"";"O";0;0;
"SQR_S25";6;3;"ERR";"";"O";1;1;
"SQR_S25";6;4;"QAK";"";"O";0;0;
"SQR_S25";6;5;"[{";"SCHEDULE";"O";0;0;
"SQR_S25";6;6;"SCH";"";"O";0;0;
"SQR_S25";6;7;"TQ1";"";"O";1;1;
"SQR_S25";6;8;"NTE";"";"O";1;1;
"SQR_S25";6;9;"[";"PATIENT";"O";0;0;
"SQR_S25";6;10;"PID";"";"O";0;0;
"SQR_S25";6;11;"PV1";"";"O";0;1;
"SQR_S25";6;12;"PV2";"";"O";0;1;
"SQR_S25";6;13;"DG1";"";"O";0;1;
"SQR_S25";6;14;"]";"PATIENT";"O";0;0;
"SQR_S25";6;15;"{";"RESOURCES";"O";0;0;
"SQR_S25";6;16;"RGS";"";"O";0;0;
"SQR_S25";6;17;"[{";"SERVICE";"O";0;0;
"SQR_S25";6;18;"AIS";"";"O";0;0;
"SQR_S25";6;19;"NTE";"";"O";1;1;
"SQR_S25";6;21;"}]";"SERVICE";"O";0;0;
"SQR_S25";6;22;"[{";"GENERAL_RESOURCE";"O";0;0;
"SQR_S25";6;23;"AIG";"";"O";0;0;
"SQR_S25";6;24;"NTE";"";"O";1;1;
"SQR_S25";6;26;"}]";"GENERAL_RESOURCE";"O";0;0;
"SQR_S25";6;27;"[{";"PERSONNEL_RESOURCE";"O";0;0;
"SQR_S25";6;28;"AIP";"";"O";0;0;
"SQR_S25";6;29;"NTE";"";"O";1;1;
"SQR_S25";6;31;"}]";"PERSONNEL_RESOURCE";"O";0;0;
"SQR_S25";6;32;"[{";"LOCATION_RESOURCE";"O";0;0;
"SQR_S25";6;33;"AIL";"";"O";0;0;
"SQR_S25";6;34;"NTE";"";"O";1;1;
"SQR_S25";6;36;"}]";"LOCATION_RESOURCE";"O";0;0;
"SQR_S25";6;37;"}";"RESOURCES";"O";0;0;
"SQR_S25";6;39;"}]";"SCHEDULE";"O";0;0;
"SQR_S25";6;40;"DSC";"";"O";0;1;
"SQR_S25";7;1;"MSH";"";"O";0;0;
"SQR_S25";7;2;"MSA";"";"O";0;0;
"SQR_S25";7;3;"ERR";"";"O";1;1;
"SQR_S25";7;4;"QAK";"";"O";0;0;
"SQR_S25";7;5;"[{";"SCHEDULE";"O";0;0;
"SQR_S25";7;6;"SCH";"";"O";0;0;
"SQR_S25";7;7;"TQ1";"";"O";1;1;
"SQR_S25";7;8;"NTE";"";"O";1;1;
"SQR_S25";7;9;"[";"PATIENT";"O";0;0;
"SQR_S25";7;10;"PID";"";"O";0;0;
"SQR_S25";7;11;"PV1";"";"O";0;1;
"SQR_S25";7;12;"PV2";"";"O";0;1;
"SQR_S25";7;13;"DG1";"";"O";0;1;
"SQR_S25";7;14;"]";"PATIENT";"O";0;0;
"SQR_S25";7;15;"{";"RESOURCES";"O";0;0;
"SQR_S25";7;16;"RGS";"";"O";0;0;
"SQR_S25";7;17;"[{";"SERVICE";"O";0;0;
"SQR_S25";7;18;"AIS";"";"O";0;0;
"SQR_S25";7;19;"NTE";"";"O";1;1;
"SQR_S25";7;21;"}]";"SERVICE";"O";0;0;
"SQR_S25";7;22;"[{";"GENERAL_RESOURCE";"O";0;0;
"SQR_S25";7;23;"AIG";"";"O";0;0;
"SQR_S25";7;24;"NTE";"";"O";1;1;
"SQR_S25";7;26;"}]";"GENERAL_RESOURCE";"O";0;0;
"SQR_S25";7;27;"[{";"PERSONNEL_RESOURCE";"O";0;0;
"SQR_S25";7;28;"AIP";"";"O";0;0;
"SQR_S25";7;29;"NTE";"";"O";1;1;
"SQR_S25";7;31;"}]";"PERSONNEL_RESOURCE";"O";0;0;
"SQR_S25";7;32;"[{";"LOCATION_RESOURCE";"O";0;0;
"SQR_S25";7;33;"AIL";"";"O";0;0;
"SQR_S25";7;34;"NTE";"";"O";1;1;
"SQR_S25";7;36;"}]";"LOCATION_RESOURCE";"O";0;0;
"SQR_S25";7;37;"}";"RESOURCES";"O";0;0;
"SQR_S25";7;39;"}]";"SCHEDULE";"O";0;0;
"SQR_S25";7;40;"DSC";"";"O";0;1;
"SQR_S25";61;1;"MSH";"";"O";0;0;
"SQR_S25";61;2;"MSA";"";"O";0;0;
"SQR_S25";61;3;"ERR";"";"O";1;1;
"SQR_S25";61;4;"QAK";"";"O";0;0;
"SQR_S25";61;5;"[{";"SCHEDULE";"O";0;0;
"SQR_S25";61;6;"SCH";"";"O";0;0;
"SQR_S25";61;7;"TQ1";"";"O";1;1;
"SQR_S25";61;8;"NTE";"";"O";1;1;
"SQR_S25";61;9;"[";"PATIENT";"O";0;0;
"SQR_S25";61;10;"PID";"";"O";0;0;
"SQR_S25";61;11;"PV1";"";"O";0;1;
"SQR_S25";61;12;"PV2";"";"O";0;1;
"SQR_S25";61;13;"DG1";"";"O";0;1;
"SQR_S25";61;14;"]";"PATIENT";"O";0;0;
"SQR_S25";61;15;"{";"RESOURCES";"O";0;0;
"SQR_S25";61;16;"RGS";"";"O";0;0;
"SQR_S25";61;17;"[{";"SERVICE";"O";0;0;
"SQR_S25";61;18;"AIS";"";"O";0;0;
"SQR_S25";61;19;"NTE";"";"O";1;1;
"SQR_S25";61;20;"}]";"SERVICE";"O";0;0;
"SQR_S25";61;21;"[{";"GENERAL_RESOURCE";"O";0;0;
"SQR_S25";61;22;"AIG";"";"O";0;0;
"SQR_S25";61;23;"NTE";"";"O";1;1;
"SQR_S25";61;24;"}]";"GENERAL_RESOURCE";"O";0;0;
"SQR_S25";61;25;"[{";"PERSONNEL_RESOURCE";"O";0;0;
"SQR_S25";61;26;"AIP";"";"O";0;0;
"SQR_S25";61;27;"NTE";"";"O";1;1;
"SQR_S25";61;28;"}]";"PERSONNEL_RESOURCE";"O";0;0;
"SQR_S25";61;29;"[{";"LOCATION_RESOURCE";"O";0;0;
"SQR_S25";61;30;"AIL";"";"O";0;0;
"SQR_S25";61;31;"NTE";"";"O";1;1;
"SQR_S25";61;32;"}]";"LOCATION_RESOURCE";"O";0;0;
"SQR_S25";61;33;"}";"RESOURCES";"O";0;0;
"SQR_S25";61;34;"}]";"SCHEDULE";"O";0;0;
"SQR_S25";61;35;"DSC";"";"O";0;1;
"SRM_S01";4;1;"MSH";;"O";0;0;
"SRM_S01";4;2;"ARQ";;"O";0;0;
"SRM_S01";4;4;"APR";;"O";0;1;
"SRM_S01";4;8;"NTE";;"O";1;1;
"SRM_S01";4;11;"[{";"PATIENT";"O";0;0;
"SRM_S01";4;13;"PID";;"O";0;0;
"SRM_S01";4;15;"PV1";;"O";0;1;
"SRM_S01";4;18;"PV2";;"O";0;1;
"SRM_S01";4;22;"OBX";;"O";1;1;
"SRM_S01";4;27;"DG1";;"O";1;1;
"SRM_S01";4;31;"}]";"PATIENT";"O";0;0;
"SRM_S01";4;32;"{";"RESOURCES";"O";0;0;
"SRM_S01";4;33;"RGS";;"O";0;0;
"SRM_S01";4;34;"[{";"SERVICE";"O";0;0;
"SRM_S01";4;36;"AIS";;"O";0;0;
"SRM_S01";4;38;"APR";;"O";0;1;
"SRM_S01";4;42;"NTE";;"O";1;1;
"SRM_S01";4;46;"}]";"SERVICE";"O";0;0;
"SRM_S01";4;47;"[{";"GENERAL_RESOURCE";"O";0;0;
"SRM_S01";4;49;"AIG";;"O";0;0;
"SRM_S01";4;51;"APR";;"O";0;1;
"SRM_S01";4;55;"NTE";;"O";1;1;
"SRM_S01";4;59;"}]";"GENERAL_RESOURCE";"O";0;0;
"SRM_S01";4;60;"[{";"LOCATION_RESOURCE";"O";0;0;
"SRM_S01";4;62;"AIL";;"O";0;0;
"SRM_S01";4;64;"APR";;"O";0;1;
"SRM_S01";4;68;"NTE";;"O";1;1;
"SRM_S01";4;72;"}]";"LOCATION_RESOURCE";"O";0;0;
"SRM_S01";4;73;"[{";"PERSONNEL_RESOURCE";"O";0;0;
"SRM_S01";4;75;"AIP";;"O";0;0;
"SRM_S01";4;77;"APR";;"O";0;1;
"SRM_S01";4;81;"NTE";;"O";1;1;
"SRM_S01";4;85;"}]";"PERSONNEL_RESOURCE";"O";0;0;
"SRM_S01";4;86;"}";"RESOURCES";"O";0;0;
"SRM_S01";5;1;"MSH";;"O";0;0;
"SRM_S01";5;2;"ARQ";;"O";0;0;
"SRM_S01";5;4;"APR";;"O";0;1;
"SRM_S01";5;8;"NTE";;"O";1;1;
"SRM_S01";5;11;"[{";"PATIENT";"O";0;0;
"SRM_S01";5;13;"PID";;"O";0;0;
"SRM_S01";5;15;"PV1";;"O";0;1;
"SRM_S01";5;18;"PV2";;"O";0;1;
"SRM_S01";5;22;"OBX";;"O";1;1;
"SRM_S01";5;27;"DG1";;"O";1;1;
"SRM_S01";5;31;"}]";"PATIENT";"O";0;0;
"SRM_S01";5;32;"{";"RESOURCES";"O";0;0;
"SRM_S01";5;33;"RGS";;"O";0;0;
"SRM_S01";5;34;"[{";"SERVICE";"O";0;0;
"SRM_S01";5;36;"AIS";;"O";0;0;
"SRM_S01";5;38;"APR";;"O";0;1;
"SRM_S01";5;42;"NTE";;"O";1;1;
"SRM_S01";5;46;"}]";"SERVICE";"O";0;0;
"SRM_S01";5;47;"[{";"GENERAL_RESOURCE";"O";0;0;
"SRM_S01";5;49;"AIG";;"O";0;0;
"SRM_S01";5;51;"APR";;"O";0;1;
"SRM_S01";5;55;"NTE";;"O";1;1;
"SRM_S01";5;59;"}]";"GENERAL_RESOURCE";"O";0;0;
"SRM_S01";5;60;"[{";"LOCATION_RESOURCE";"O";0;0;
"SRM_S01";5;62;"AIL";;"O";0;0;
"SRM_S01";5;64;"APR";;"O";0;1;
"SRM_S01";5;68;"NTE";;"O";1;1;
"SRM_S01";5;72;"}]";"LOCATION_RESOURCE";"O";0;0;
"SRM_S01";5;73;"[{";"PERSONNEL_RESOURCE";"O";0;0;
"SRM_S01";5;75;"AIP";;"O";0;0;
"SRM_S01";5;77;"APR";;"O";0;1;
"SRM_S01";5;81;"NTE";;"O";1;1;
"SRM_S01";5;85;"}]";"PERSONNEL_RESOURCE";"O";0;0;
"SRM_S01";5;86;"}";"RESOURCES";"O";0;0;
"SRM_S01";6;1;"MSH";"";"O";0;0;
"SRM_S01";6;2;"ARQ";"";"O";0;0;
"SRM_S01";6;3;"APR";"";"O";0;1;
"SRM_S01";6;4;"NTE";"";"O";1;1;
"SRM_S01";6;5;"[{";"PATIENT";"O";0;0;
"SRM_S01";6;6;"PID";"";"O";0;0;
"SRM_S01";6;7;"PV1";"";"O";0;1;
"SRM_S01";6;8;"PV2";"";"O";0;1;
"SRM_S01";6;9;"OBX";"";"O";1;1;
"SRM_S01";6;10;"DG1";"";"O";1;1;
"SRM_S01";6;12;"}]";"PATIENT";"O";0;0;
"SRM_S01";6;13;"{";"RESOURCES";"O";0;0;
"SRM_S01";6;14;"RGS";"";"O";0;0;
"SRM_S01";6;15;"[{";"SERVICE";"O";0;0;
"SRM_S01";6;16;"AIS";"";"O";0;0;
"SRM_S01";6;17;"APR";"";"O";0;1;
"SRM_S01";6;18;"NTE";"";"O";1;1;
"SRM_S01";6;20;"}]";"SERVICE";"O";0;0;
"SRM_S01";6;21;"[{";"GENERAL_RESOURCE";"O";0;0;
"SRM_S01";6;22;"AIG";"";"O";0;0;
"SRM_S01";6;23;"APR";"";"O";0;1;
"SRM_S01";6;24;"NTE";"";"O";1;1;
"SRM_S01";6;26;"}]";"GENERAL_RESOURCE";"O";0;0;
"SRM_S01";6;27;"[{";"LOCATION_RESOURCE";"O";0;0;
"SRM_S01";6;28;"AIL";"";"O";0;0;
"SRM_S01";6;29;"APR";"";"O";0;1;
"SRM_S01";6;30;"NTE";"";"O";1;1;
"SRM_S01";6;32;"}]";"LOCATION_RESOURCE";"O";0;0;
"SRM_S01";6;33;"[{";"PERSONNEL_RESOURCE";"O";0;0;
"SRM_S01";6;34;"AIP";"";"O";0;0;
"SRM_S01";6;35;"APR";"";"O";0;1;
"SRM_S01";6;36;"NTE";"";"O";1;1;
"SRM_S01";6;38;"}]";"PERSONNEL_RESOURCE";"O";0;0;
"SRM_S01";6;39;"}";"RESOURCES";"O";0;0;
"SRM_S01";7;1;"MSH";"";"O";0;0;
"SRM_S01";7;2;"ARQ";"";"O";0;0;
"SRM_S01";7;3;"APR";"";"O";0;1;
"SRM_S01";7;4;"NTE";"";"O";1;1;
"SRM_S01";7;5;"[{";"PATIENT";"O";0;0;
"SRM_S01";7;6;"PID";"";"O";0;0;
"SRM_S01";7;7;"PV1";"";"O";0;1;
"SRM_S01";7;8;"PV2";"";"O";0;1;
"SRM_S01";7;9;"OBX";"";"O";1;1;
"SRM_S01";7;10;"DG1";"";"O";1;1;
"SRM_S01";7;12;"}]";"PATIENT";"O";0;0;
"SRM_S01";7;13;"{";"RESOURCES";"O";0;0;
"SRM_S01";7;14;"RGS";"";"O";0;0;
"SRM_S01";7;15;"[{";"SERVICE";"O";0;0;
"SRM_S01";7;16;"AIS";"";"O";0;0;
"SRM_S01";7;17;"APR";"";"O";0;1;
"SRM_S01";7;18;"NTE";"";"O";1;1;
"SRM_S01";7;20;"}]";"SERVICE";"O";0;0;
"SRM_S01";7;21;"[{";"GENERAL_RESOURCE";"O";0;0;
"SRM_S01";7;22;"AIG";"";"O";0;0;
"SRM_S01";7;23;"APR";"";"O";0;1;
"SRM_S01";7;24;"NTE";"";"O";1;1;
"SRM_S01";7;26;"}]";"GENERAL_RESOURCE";"O";0;0;
"SRM_S01";7;27;"[{";"LOCATION_RESOURCE";"O";0;0;
"SRM_S01";7;28;"AIL";"";"O";0;0;
"SRM_S01";7;29;"APR";"";"O";0;1;
"SRM_S01";7;30;"NTE";"";"O";1;1;
"SRM_S01";7;32;"}]";"LOCATION_RESOURCE";"O";0;0;
"SRM_S01";7;33;"[{";"PERSONNEL_RESOURCE";"O";0;0;
"SRM_S01";7;34;"AIP";"";"O";0;0;
"SRM_S01";7;35;"APR";"";"O";0;1;
"SRM_S01";7;36;"NTE";"";"O";1;1;
"SRM_S01";7;38;"}]";"PERSONNEL_RESOURCE";"O";0;0;
"SRM_S01";7;39;"}";"RESOURCES";"O";0;0;
"SRM_S01";8;1;"MSH";"";"O";0;0;
"SRM_S01";8;2;"ARQ";"";"O";0;0;
"SRM_S01";8;3;"APR";"";"O";0;1;
"SRM_S01";8;4;"NTE";"";"O";1;1;
"SRM_S01";8;5;"[{";"PATIENT";"O";0;0;
"SRM_S01";8;6;"PID";"";"O";0;0;
"SRM_S01";8;7;"PV1";"";"O";0;1;
"SRM_S01";8;8;"PV2";"";"O";0;1;
"SRM_S01";8;9;"OBX";"";"O";1;1;
"SRM_S01";8;10;"DG1";"";"O";1;1;
"SRM_S01";8;11;"}]";"PATIENT";"O";0;0;
"SRM_S01";8;12;"{";"RESOURCES";"O";0;0;
"SRM_S01";8;13;"RGS";"";"O";0;0;
"SRM_S01";8;14;"[{";"SERVICE";"O";0;0;
"SRM_S01";8;15;"AIS";"";"O";0;0;
"SRM_S01";8;16;"APR";"";"O";0;1;
"SRM_S01";8;17;"NTE";"";"O";1;1;
"SRM_S01";8;18;"}]";"SERVICE";"O";0;0;
"SRM_S01";8;19;"[{";"GENERAL_RESOURCE";"O";0;0;
"SRM_S01";8;20;"AIG";"";"O";0;0;
"SRM_S01";8;21;"APR";"";"O";0;1;
"SRM_S01";8;22;"NTE";"";"O";1;1;
"SRM_S01";8;23;"}]";"GENERAL_RESOURCE";"O";0;0;
"SRM_S01";8;24;"[{";"LOCATION_RESOURCE";"O";0;0;
"SRM_S01";8;25;"AIL";"";"O";0;0;
"SRM_S01";8;26;"APR";"";"O";0;1;
"SRM_S01";8;27;"NTE";"";"O";1;1;
"SRM_S01";8;28;"}]";"LOCATION_RESOURCE";"O";0;0;
"SRM_S01";8;29;"[{";"PERSONNEL_RESOURCE";"O";0;0;
"SRM_S01";8;30;"AIP";"";"O";0;0;
"SRM_S01";8;31;"APR";"";"O";0;1;
"SRM_S01";8;32;"NTE";"";"O";1;1;
"SRM_S01";8;33;"}]";"PERSONNEL_RESOURCE";"O";0;0;
"SRM_S01";8;34;"}";"RESOURCES";"O";0;0;
"SRM_S01";9;1;"MSH";"";"O";0;0;
