"seg_code";"version_id";"description";"interpretation";"function_area";"generate";"last_field_repeatable";"visible";"section";"anchor";"owl_gen";"steward";"segment_type"
"NTE";6;"Notes and Comments";"Anmerkungen und Kommentare";;0;0;1;"2.15.10";"ch02.html#Heading236";0;"InM";2
"NTE";7;"Notes and Comments";"Anmerkungen und Kommentare";;0;0;1;"2.14.10";"ch02.html#Heading195";0;"InM";2
"NTE";8;"Notes and Comments";"Anmerkungen und Kommentare";;0;0;1;"2.14.10";"ch02.html#Heading187";0;"InM";2
"NTE";9;"Notes and Comments";"Anmerkungen und Kommentare";;0;0;1;"2.14.10";"ch02.html#Heading204";0;"InM";2
"NTE";10;"Notes and Comments";"Anmerkungen und Kommentare";;0;0;1;"2.14.10";"ch02.html#Heading263";0;"InM";2
"NTE";61;"Notes and Comments";"Anmerkungen und Kommentare";;0;0;1;"2.15.10";"ch02.html#Heading236";0;"InM";2
"NTE";81;"Notes and Comments";"Anmerkungen und Kommentare";;0;0;1;"2.14.10";"ch02.html#Heading187";0;"InM";2
"NTE";91;"Notes and Comments";"Anmerkungen und Kommentare";;0;0;1;"2.14.10";"ch02.html#Heading204";0;"InM";2
"NTE";92;"Notes and Comments";"Anmerkungen und Kommentare";;0;0;1;"2.14.10";"ch02.html#Heading204";0;"InM";2
"NTE";540;"Notes and Text";"Anmerkungen und Kommentare";;0;0;1;;;0;;2
"OBR";1;"OBSERVATION REQUEST";"Anforderung einer Untersuchung";"ANR";0;0;1;;;0;;2
"OBR";2;"OBSERVATION REQUEST";"Anforderung einer Untersuchung";"ANR";0;0;1;"7.3.1";"hl7chp7.html#Heading37";0;;2
"OBR";3;"Observation Request";"Anforderung einer Untersuchung";;0;0;1;"4.5.1";"ch4.htm#Heading61";0;"OO";2
"OBR";4;"Observation Request";"Anforderung einer Untersuchung";;0;0;1;"7.3.1";"ch7.html#Heading49";0;;2
"OBR";5;"Observation Request";"Anforderung einer Untersuchung";;0;0;1;"7.4.1";"ch07.htm#Heading51";0;;2
"OBR";6;"Observation Request";"Anforderung einer Untersuchung";;0;0;1;"4.5.3";"ch04.html#Heading72";0;"OO";2
"OBR";7;"Observation Request";"Anforderung einer Untersuchung";;0;0;1;"4.5.3";"ch04.html#Heading74";1;"OO";2
"OBR";8;"Observation Request";"Anforderung einer Untersuchung";;0;0;1;"4.5.3";"ch04.html#Heading72";0;"OO";2
"OBR";9;"Observation Request";"Anforderung einer Untersuchung";;0;0;1;"4.5.3";"ch04.html#Heading79";0;"OO";2
"OBR";10;"Observation Request";"Anforderung einer Untersuchung";;0;0;1;"4.5.3";"ch04.html#Heading1527";0;"OO";2
"OBR";32;"Observation Request";"Anforderung einer Untersuchung";;0;0;1;;;0;;2
"OBR";61;"Observation Request";"Anforderung einer Untersuchung";;0;0;1;"4.5.3";"ch04.html#Heading73";0;"OO";2
"OBR";81;"Observation Request";"Anforderung einer Untersuchung";;0;0;1;"4.4.3";"ch04.html#Heading71";0;"OO";2
"OBR";91;"Observation Request";"Anforderung einer Untersuchung";;0;0;1;"4.5.3";"ch04.html#Heading91";0;"OO";2
"OBR";92;"Observation Request";"Anforderung einer Untersuchung";;0;0;1;"4.5.3";"ch04.html#Heading91";0;"OO";2
"OBR";540;"Observation Request";"Anforderung einer Untersuchung";;0;0;1;"7.4.1";;0;;2
"OBX";1;"RESULT";"Ergebnis/Befund";"ANR";0;0;1;"7.3.1";"kap7.html#Heading9";0;;2
"OBX";2;"OBSERVATION RESULT";"Ergebnis/Befund";"ANR";0;0;1;"7.3.2";"hl7chp7.html#Heading38";0;;2
"OBX";3;"Observation/Result";"Ergebnis/Befund";;0;0;1;"7.3.2";"ch7.htm#Heading95";0;;2
"OBX";4;"Observation/Result";"Ergebnis/Befund";;0;0;1;"9.5.2";"ch9.html#Heading67";0;;2
"OBX";5;"Observation/Result";"Ergebnis/Befund";;0;0;1;"7.4.2";"ch07.htm#Heading100";0;;2
"OBX";6;"Observation/Result";"Ergebnis/Befund";;0;0;1;"7.4.2";"ch07.html#Heading104";0;;2
"OBX";7;"Observation/Result";"Ergebnis/Befund";;0;0;1;"7.4.2";"ch07.html#Heading106";1;;2
"OBX";8;"Observation/Result";"Ergebnis/Befund";;0;0;1;"7.4.2";"ch07.html#Heading108";0;;2
"OBX";9;"Observation/Result";"Ergebnis/Befund";;0;0;1;"7.4.2";"ch07.html#Heading113";0;;2
"OBX";10;"Observation/Result";"Ergebnis/Befund";;0;0;1;"7.4.2";"ch07.html#Heading2900";0;;2
"OBX";32;"Observation/Result";"Ergebnis/Befund";;0;0;1;;;0;;2
"OBX";61;"Observation/Result";"Ergebnis/Befund";;0;0;1;"7.4.2";"ch07.html#Heading105";0;;2
"OBX";81;"Observation/Result";"Ergebnis/Befund";;0;0;1;"7.4.2";"ch07.html#Heading109";0;;2
"OBX";91;"Observation/Result";"Ergebnis/Befund";;0;0;1;"7.4.2";"ch07.html#Heading113";0;;2
"OBX";92;"Observation/Result";"Ergebnis/Befund";;0;0;1;"7.4.2";"ch07.html#Heading114";0;;2
"OBX";540;"Observation/Result";"Ergebnis/Befund";;0;0;1;"7.4.2";;0;;2
"ODS";2;"DIETARY ORDERS, SUPPLEMENTS, and PREFERENCES";"Speisenanforderung";"ORD";0;0;1;"4.6.1";"hl7chp4.html#Heading93";0;"OO";2
"ODS";3;"Dietary orders, supplements, and preferences";"Speisenanforderung";;0;0;1;"4.6.1";"ch4.htm#Heading108";0;"OO";2
"ODS";4;"Dietary Orders, Supplements, and Preferences";"Speisenanforderung";;0;0;1;"4.6.1";"ch4.html#Heading126";0;"OO";2
"ODS";5;"Dietary Orders, Supplements, and Preferences";"Speisenanforderung";;0;0;1;"4.8.1";"ch04.htm#Heading140";0;"OO";2
"ODS";6;"Dietary Orders, Supplements, and Preferences";"Speisenanforderung";;0;0;1;"4.8.1";"ch04.html#Heading171";0;"OO";2
"ODS";7;"Dietary Orders, Supplements, and Preferences";"Speisenanforderung";;0;0;1;"4.8.1";"ch04.html#Heading174";0;"OO";2
"ODS";8;"Dietary Orders, Supplements, and Preferences";"Speisenanforderung";;0;0;1;"4.8.1";"ch04.html#Heading171";0;"OO";2
"ODS";9;"Dietary Orders, Supplements, and Preferences";"Speisenanforderung";;0;0;1;"4.8.1";"ch04.html#Heading183";0;"OO";2
"ODS";10;"Dietary Orders, Supplements, and Preferences";"Speisenanforderung";;0;0;1;"4.8.1";"ch04.html#Heading1633";0;"OO";2
"ODS";61;"Dietary Orders, Supplements, and Preferences";"Speisenanforderung";;0;0;1;"4.8.1";"ch04.html#Heading173";0;"OO";2
"ODS";81;"Dietary Orders, Supplements, and Preferences";"Speisenanforderung";;0;0;1;"4.7.1";"ch04.html#Heading171";0;"OO";2
"ODS";91;"Dietary Orders, Supplements, and Preferences";"Speisenanforderung";;0;0;1;"4.8.1";"ch04.html#Heading195";0;"OO";2
"ODS";92;"Dietary Orders, Supplements, and Preferences";"Speisenanforderung";;0;0;1;"4.8.1";"ch04.html#Heading195";0;"OO";2
"ODT";2;"DIET TRAY INSTRUCTION";"Speisengabe";"ORD";0;0;1;"4.6.2";"hl7chp4.html#Heading98";0;"OO";2
"ODT";3;"Diet Tray Instructions";"Speisengabe";;0;0;1;"4.6.2";"ch4.htm#Heading113";0;"OO";2
"ODT";4;"Diet Tray Instructions";"Speisengabe";;0;0;1;"4.6.2";"ch4.html#Heading132";0;"OO";2
"ODT";5;"Diet Tray Instructions";"Speisengabe";;0;0;1;"4.8.2";"ch04.htm#Heading146";0;"OO";2
"ODT";6;"Diet Tray Instructions";"Speisengabe";;0;0;1;"4.8.2";"ch04.html#Heading177";0;"OO";2
"ODT";7;"Diet Tray Instructions";"Speisengabe";;0;0;1;"4.8.2";"ch04.html#Heading180";0;"OO";2
"ODT";8;"Diet Tray Instructions";"Speisengabe";;0;0;1;"4.8.2";"ch04.html#Heading176";0;"OO";2
"ODT";9;"Diet Tray Instructions";"Speisengabe";;0;0;1;"4.8.2";"ch04.html#Heading189";0;"OO";2
"ODT";10;"Diet Tray Instructions";"Speisengabe";;0;0;1;"4.8.2";"ch04.html#Heading1639";0;"OO";2
"ODT";61;"Diet Tray Instructions";"Speisengabe";;0;0;1;"4.8.2";"ch04.html#Heading179";0;"OO";2
"ODT";81;"Diet Tray Instructions";"Speisengabe";;0;0;1;"4.7.2";"ch04.html#Heading176";0;"OO";2
"ODT";91;"Diet Tray Instructions";"Speisengabe";;0;0;1;"4.8.2";"ch04.html#Heading201";0;"OO";2
"ODT";92;"Diet Tray Instructions";"Speisengabe";;0;0;1;"4.8.2";"ch04.html#Heading201";0;"OO";2
"OH1";10;"Person Employment Status";;;0;0;1;"3.4.15";"ch03.html#Heading1324";0;"PA";2
"OH2";10;"Past or Present Job";;;0;0;1;"3.4.16";"ch03.html#Heading1333";0;"PA";2
"OH3";10;"Usual Work";;;0;0;1;"3.4.17";"ch03.html#Heading1353";0;"PA";2
"OH4";10;"Combat Zone Work";;;0;0;1;"3.4.18";"ch03.html#Heading1363";0;"PA";2
"OM1";2;"GENERAL - fields that apply to most observations";"Stammdaten - Untersuchungen allgemein";;0;0;1;"7.6.4";"hl7chp7.html#Heading71";0;;2
"OM1";3;"General - fields that apply to most observations";"Stammdaten - Untersuchungen allgemein";;0;0;1;"8.7.3";"ch8.htm#Heading81";0;;2
"OM1";4;"General Segment";"Stammdaten - Untersuchungen allgemein";;0;0;1;"8.7.3";"ch8.html#Heading92";0;;2
"OM1";5;"General Segment";"Stammdaten - Untersuchungen allgemein";;0;0;1;"8.8.3";"ch08.htm#Heading55";0;;2
"OM1";6;"General Segment";"Stammdaten - Untersuchungen allgemein";;0;0;1;"8.8.8";"ch08.html#Heading71";0;;2
"OM1";7;"General Segment";"Stammdaten - Untersuchungen allgemein";;0;0;1;"8.8.8";"ch08.html#Heading72";0;;2
"OM1";8;"General Segment";"Stammdaten - Untersuchungen allgemein";;0;0;1;"8.8.8";"ch08.html#Heading55";0;;2
"OM1";9;"General Segment";"Stammdaten - Untersuchungen allgemein";;0;0;1;"8.8.8";"ch08.html#Heading63";0;;2
"OM1";10;"General Segment";"Stammdaten - Untersuchungen allgemein";;0;0;1;"8.8.9";"ch08.html#Heading3307";0;;2
"OM1";61;"General Segment";"Stammdaten - Untersuchungen allgemein";;0;0;1;"8.8.8";"ch08.html#Heading71";0;;2
"OM1";81;"General Segment";"Stammdaten - Untersuchungen allgemein";;0;0;1;"8.8.8";"ch08.html#Heading55";0;;2
"OM1";91;"General Segment";"Stammdaten - Untersuchungen allgemein";;0;0;1;"8.8.8";"ch08.html#Heading63";0;;2
"OM1";92;"General Segment";"Stammdaten - Untersuchungen allgemein";;0;0;1;"8.8.9";"ch08.html#Heading64";0;;2
"OM2";2;"NUMERIC OBSERVATION";"Stammdaten zu Untersuchungen mit numerischen Ergebnisse";;0;0;1;"7.6.5";"hl7chp7.html#Heading114";0;;2
"OM2";3;"Numeric observation";"Stammdaten zu Untersuchungen mit numerischen Ergebnisse";;0;0;1;"8.7.4";"ch8.htm#Heading129";0;;2
"OM2";4;"Numeric Observation";"Stammdaten zu Untersuchungen mit numerischen Ergebnisse";;0;0;1;"8.7.4";"ch8.html#Heading141";0;;2
"OM2";5;"Numeric Observation";"Stammdaten zu Untersuchungen mit numerischen Ergebnisse";;0;0;1;"8.8.4";"ch08.htm#Heading104";0;;2
"OM2";6;"Numeric Observation";"Stammdaten zu Untersuchungen mit numerischen Ergebnisse";;0;0;1;"8.8.9";"ch08.html#Heading120";0;;2
"OM2";7;"Numeric Observation";"Stammdaten zu Untersuchungen mit numerischen Ergebnisse";;0;0;1;"8.8.9";"ch08.html#Heading121";0;;2
"OM2";8;"Numeric Observation";"Stammdaten zu Untersuchungen mit numerischen Ergebnisse";;0;0;1;"8.8.9";"ch08.html#Heading103";0;;2
"OM2";9;"Numeric Observation";"Stammdaten zu Untersuchungen mit numerischen Ergebnisse";;0;0;1;"8.8.9";"ch08.html#Heading116";0;;2
"OM2";10;"Numeric Observation";"Stammdaten zu Untersuchungen mit numerischen Ergebnisse";;0;0;1;"8.8.10";"ch08.html#Heading3368";0;;2
"OM2";61;"Numeric Observation";"Stammdaten zu Untersuchungen mit numerischen Ergebnisse";;0;0;1;"8.8.9";"ch08.html#Heading120";0;;2
"OM2";81;"Numeric Observation";"Stammdaten zu Untersuchungen mit numerischen Ergebnisse";;0;0;1;"8.8.9";"ch08.html#Heading103";0;;2
"OM2";91;"Numeric Observation";"Stammdaten zu Untersuchungen mit numerischen Ergebnisse";;0;0;1;"8.8.9";"ch08.html#Heading120";0;;2
"OM2";92;"Numeric Observation";"Stammdaten zu Untersuchungen mit numerischen Ergebnisse";;0;0;1;"8.8.10";"ch08.html#Heading125";0;;2
"OM3";2;"CATEGORICAL TEST/OBSERVATION";"Stammdaten zu Untersuchungen mit Ergebnisschlüssel";;0;0;1;"7.6.6";"hl7chp7.html#Heading134";0;;2
"OM3";3;"Categorical test/observation";"Stammdaten zu Untersuchungen mit Ergebnisschlüssel";;0;0;1;"8.7.5";"ch8.htm#Heading148";0;;2
"OM3";4;"Categorical Service/Test/Observation";"Stammdaten zu Untersuchungen mit Ergebnisschlüssel";;0;0;1;"8.7.5";"ch8.html#Heading161";0;;2
"OM3";5;"Categorical Service/Test/Observation";"Stammdaten zu Untersuchungen mit Ergebnisschlüssel";;0;0;1;"8.8.5";"ch08.htm#Heading124";0;;2
"OM3";6;"Categorical Service/Test/Observation";"Stammdaten zu Untersuchungen mit Ergebnisschlüssel";;0;0;1;"8.8.10";"ch08.html#Heading132";0;;2
"OM3";7;"Categorical Service/Test/Observation";"Stammdaten zu Untersuchungen mit Ergebnisschlüssel";;0;0;1;"8.8.10";"ch08.html#Heading133";0;;2
"OM3";8;"Categorical Service/Test/Observation";"Stammdaten zu Untersuchungen mit Ergebnisschlüssel";;0;0;1;"8.8.10";"ch08.html#Heading114";0;;2
"OM3";9;"Categorical Service/Test/Observation";"Stammdaten zu Untersuchungen mit Ergebnisschlüssel";;0;0;1;"8.8.10";"ch08.html#Heading128";0;;2
"OM3";10;"Categorical Service/Test/Observation";"Stammdaten zu Untersuchungen mit Ergebnisschlüssel";;0;0;1;"8.8.11";"ch08.html#Heading3380";0;;2
"OM3";61;"Categorical Service/Test/Observation";"Stammdaten zu Untersuchungen mit Ergebnisschlüssel";;0;0;1;"8.8.10";"ch08.html#Heading132";0;;2
"OM3";81;"Categorical Service/Test/Observation";"Stammdaten zu Untersuchungen mit Ergebnisschlüssel";;0;0;1;"8.8.10";"ch08.html#Heading114";0;;2
"OM3";91;"Categorical Service/Test/Observation";"Stammdaten zu Untersuchungen mit Ergebnisschlüssel";;0;0;1;"8.8.10";"ch08.html#Heading132";0;;2
"OM3";92;"Categorical Service/Test/Observation";"Stammdaten zu Untersuchungen mit Ergebnisschlüssel";;0;0;1;"8.8.11";"ch08.html#Heading137";0;;2
"OM4";2;"OBSERVATION that require specimens";"Stammdaten zu Probenmaterialien für Untersuchungen";;0;0;1;"7.6.7";"hl7chp7.html#Heading143";0;;2
"OM4";3;"Observations that require specimens";"Stammdaten zu Probenmaterialien für Untersuchungen";;0;0;1;"8.7.6";"ch8.htm#Heading156";0;;2
"OM4";4;"Observations that Require Specimens";"Stammdaten zu Probenmaterialien für Untersuchungen";;0;0;1;"8.7.6";"ch8.html#Heading170";0;;2
"OM4";5;"Observations that Require Specimens";"Stammdaten zu Probenmaterialien für Untersuchungen";;0;0;1;"8.8.6";"ch08.htm#Heading133";0;;2
"OM4";6;"Observations that Require Specimens";"Stammdaten zu Probenmaterialien für Untersuchungen";;0;0;1;"8.8.11";"ch08.html#Heading141";0;;2
"OM4";7;"Observations that Require Specimens";"Stammdaten zu Probenmaterialien für Untersuchungen";;0;0;1;"8.8.11";"ch08.html#Heading142";0;;2
"OM4";8;"Observations that Require Specimens";"Stammdaten zu Probenmaterialien für Untersuchungen";;0;0;1;"8.8.11";"ch08.html#Heading122";0;;2
"OM4";9;"Observations that Require Specimens";"Stammdaten zu Probenmaterialien für Untersuchungen";;0;0;1;"8.8.11";"ch08.html#Heading137";0;;2
"OM4";10;"Observations that Require Specimens";"Stammdaten zu Probenmaterialien für Untersuchungen";;0;0;1;"8.8.12";"ch08.html#Heading3389";0;;2
"OM4";61;"Observations that Require Specimens";"Stammdaten zu Probenmaterialien für Untersuchungen";;0;0;1;"8.8.11";"ch08.html#Heading141";0;;2
"OM4";81;"Observations that Require Specimens";"Stammdaten zu Probenmaterialien für Untersuchungen";;0;0;1;"8.8.11";"ch08.html#Heading122";0;;2
"OM4";91;"Observations that Require Specimens";"Stammdaten zu Probenmaterialien für Untersuchungen";;0;0;1;"8.8.11";"ch08.html#Heading141";0;;2
"OM4";92;"Observations that Require Specimens";"Stammdaten zu Probenmaterialien für Untersuchungen";;0;0;1;"8.8.12";"ch08.html#Heading146";0;;2
"OM5";2;"OBSERVATION BATTERIES";"Stammdaten zu Anforderungsprofilen";;0;0;1;"7.6.8";"hl7chp7.html#Heading159";0;;2
"OM5";3;"Observation batteries";"Stammdaten zu Anforderungsprofilen";;0;0;1;"8.7.7";"ch8.htm#Heading171";0;;2
"OM5";4;"Observation Batteries (Sets)";"Stammdaten zu Anforderungsprofilen";;0;0;1;"8.7.7";"ch8.html#Heading186";0;;2
"OM5";5;"Observation Batteries (Sets)";"Stammdaten zu Anforderungsprofilen";;0;0;1;"8.8.7";"ch08.htm#Heading149";0;;2
"OM5";6;"Observation Batteries (Sets)";"Stammdaten zu Anforderungsprofilen";;0;0;1;"8.8.12";"ch08.html#Heading157";0;;2
"OM5";7;"Observation Batteries (Sets)";"Stammdaten zu Anforderungsprofilen";;0;0;1;"8.8.12";"ch08.html#Heading158";0;;2
"OM5";8;"Observation Batteries (Sets)";"Stammdaten zu Anforderungsprofilen";;0;0;1;"8.8.12";"ch08.html#Heading137";0;;2
"OM5";9;"Observation Batteries (Sets)";"Stammdaten zu Anforderungsprofilen";;0;0;1;"8.8.12";"ch08.html#Heading157";0;;2
"OM5";10;"Observation Batteries (Sets)";"Stammdaten zu Anforderungsprofilen";;0;0;1;"8.8.13";"ch08.html#Heading3409";0;;2
"OM5";61;"Observation Batteries (Sets)";"Stammdaten zu Anforderungsprofilen";;0;0;1;"8.8.12";"ch08.html#Heading157";0;;2
"OM5";81;"Observation Batteries (Sets)";"Stammdaten zu Anforderungsprofilen";;0;0;1;"8.8.12";"ch08.html#Heading137";0;;2
"OM5";91;"Observation Batteries (Sets)";"Stammdaten zu Anforderungsprofilen";;0;0;1;"8.8.12";"ch08.html#Heading161";0;;2
"OM5";92;"Observation Batteries (Sets)";"Stammdaten zu Anforderungsprofilen";;0;0;1;"8.8.13";"ch08.html#Heading166";0;;2
"OM6";2;"OBSERVATIONS that are calculated from other obersvations";"Stammdaten zu berechneten Ergebnissen";;0;0;1;"7.6.9";"hl7chp7.html#Heading164";0;;2
"OM6";3;"Observations that are calculated from other observations";"Stammdaten zu berechneten Ergebnissen";;0;0;1;"8.7.8";"ch8.htm#Heading175";0;;2
"OM6";4;"Observations that are Calculated from Other Observations";"Stammdaten zu berechneten Ergebnissen";;0;0;1;"8.7.8";"ch8.html#Heading191";0;;2
"OM6";5;"Observations that are Calculated from Other Observations";"Stammdaten zu berechneten Ergebnissen";;0;0;1;"8.8.8";"ch08.htm#Heading154";0;;2
"OM6";6;"Observations that are Calculated from Other Observations";"Stammdaten zu berechneten Ergebnissen";;0;0;1;"8.8.13";"ch08.html#Heading162";0;;2
"OM6";7;"Observations that are Calculated from Other Observations";"Stammdaten zu berechneten Ergebnissen";;0;0;1;"8.8.13";"ch08.html#Heading163";0;;2
"OM6";8;"Observations that are Calculated from Other Observations";"Stammdaten zu berechneten Ergebnissen";;0;0;1;"8.8.13";"ch08.html#Heading141";0;;2
"OM6";9;"Observations that are Calculated from Other Observations";"Stammdaten zu berechneten Ergebnissen";;0;0;1;"8.8.13";"ch08.html#Heading162";0;;2
"OM6";10;"Observations that are Calculated from Other Observations";"Stammdaten zu berechneten Ergebnissen";;0;0;1;"8.8.14";"ch08.html#Heading3414";0;;2
"OM6";61;"Observations that are Calculated from Other Observations";"Stammdaten zu berechneten Ergebnissen";;0;0;1;"8.8.13";"ch08.html#Heading162";0;;2
"OM6";81;"Observations that are Calculated from Other Observations";"Stammdaten zu berechneten Ergebnissen";;0;0;1;"8.8.13";"ch08.html#Heading141";0;;2
"OM6";91;"Observations that are Calculated from Other Observations";"Stammdaten zu berechneten Ergebnissen";;0;0;1;"8.8.13";"ch08.html#Heading166";0;;2
"OM6";92;"Observations that are Calculated from Other Observations";"Stammdaten zu berechneten Ergebnissen";;0;0;1;"8.8.14";"ch08.html#Heading171";0;;2
"OM7";5;"Additional Basic Attributes";"Stammdaten - Zusatzinformationen zu Untersuchungen";;0;0;1;"8.8.9";"ch08.htm#Heading158";0;;2
"OM7";6;"Additional Basic Attributes";"Stammdaten - Zusatzinformationen zu Untersuchungen";;0;0;1;"8.8.14";"ch08.html#Heading166";0;;2
"OM7";7;"Additional Basic Attributes";"Stammdaten - Zusatzinformationen zu Untersuchungen";;0;0;1;"8.8.14";"ch08.html#Heading167";0;;2
"OM7";8;"Additional Basic Attributes";"Stammdaten - Zusatzinformationen zu Untersuchungen";;0;0;1;"8.8.14";"ch08.html#Heading144";0;;2
"OM7";9;"Additional Basic Attributes";"Stammdaten - Zusatzinformationen zu Untersuchungen";;0;0;1;"8.8.14";"ch08.html#Heading166";0;;2
"OM7";10;"Additional Basic Attributes";"Stammdaten - Zusatzinformationen zu Untersuchungen";;0;0;1;"8.8.15";"ch08.html#Heading3418";0;;2
"OM7";61;"Additional Basic Attributes";"Stammdaten - Zusatzinformationen zu Untersuchungen";;0;0;1;"8.8.14";"ch08.html#Heading166";0;;2
"OM7";81;"Additional Basic Attributes";"Stammdaten - Zusatzinformationen zu Untersuchungen";;0;0;1;"8.8.14";"ch08.html#Heading144";0;;2
"OM7";91;"Additional Basic Attributes";"Stammdaten - Zusatzinformationen zu Untersuchungen";;0;0;1;"8.8.14";"ch08.html#Heading170";0;;2
"OM7";92;"Additional Basic Attributes";"Stammdaten - Zusatzinformationen zu Untersuchungen";;0;0;1;"8.8.15";"ch08.html#Heading175";0;;2
"OMC";10;"Supporting Clinical Information";;;0;0;1;"8.8.16";"ch08.html#Heading3444";0;;2
"OMC";92;"Supporting Clinical Information";;;0;0;1;"8.8.16";"ch08.html#Heading201";0;;2
"ORC";1;"COMMON ORDER";"Allgemeine Auftragsinformationen";"ORD";0;0;1;;;0;;2
"ORC";2;"COMMOM ORDER";"Allgemeine Auftragsinformationen";;0;0;1;"4.3.1";"hl7chp4.html#Heading10";0;"OO";2
"ORC";3;"Common Order";"Allgemeine Auftragsinformationen";;0;0;1;"4.3.1";"ch4.htm#Heading18";0;"OO";2
"ORC";4;"Common Order";"Allgemeine Auftragsinformationen";;0;0;1;"4.3.1";"ch4.html#Heading21";0;"OO";2
"ORC";5;"Common Order";"Allgemeine Auftragsinformationen";;0;0;1;"4.5.1";"ch04.htm#Heading49";0;"OO";2
"ORC";6;"Common Order";"Allgemeine Auftragsinformationen";;0;0;1;"4.5.1";"ch04.html#Heading33";0;"OO";2
"ORC";7;"Common Order";"Allgemeine Auftragsinformationen";;0;0;1;"4.5.1";"ch04.html#Heading35";1;"OO";2
"ORC";8;"Common Order";"Allgemeine Auftragsinformationen";;0;0;1;"4.5.1";"ch04.html#Heading33";0;"OO";2
"ORC";9;"Common Order";"Allgemeine Auftragsinformationen";;0;0;1;"4.5.1";"ch04.html#Heading37";0;"OO";2
"ORC";10;"Common Order";"Allgemeine Auftragsinformationen";;0;0;1;"4.5.1";"ch04.html#Heading1481";0;"OO";2
"ORC";32;"Common Order";"Allgemeine Auftragsinformationen";;0;0;1;;;0;;2
"ORC";61;"Common Order";"Allgemeine Auftragsinformationen";;0;0;1;"4.5.1";"ch04.html#Heading33";0;"OO";2
"ORC";81;"Common Order";"Allgemeine Auftragsinformationen";;0;0;1;"4.4.1";"ch04.html#Heading32";0;"OO";2
"ORC";91;"Common Order";"Allgemeine Auftragsinformationen";;0;0;1;"4.5.1";"ch04.html#Heading49";0;"OO";2
"ORC";92;"Common Order";"Allgemeine Auftragsinformationen";;0;0;1;"4.5.1";"ch04.html#Heading49";0;"OO";2
"ORG";5;"Practitioner Organization Unit";"Zuordnung von Ärzten zu Einrichtungen";;0;0;1;"15.4.4";"ch15.htm#Heading37";0;"PA";2
"ORG";6;"Practitioner Organization Unit";"Zuordnung von Ärzten zu Einrichtungen";;0;0;1;"15.4.5";"ch15.html#Heading73";0;"PA";2
"ORG";7;"Practitioner Organization Unit";"Zuordnung von Ärzten zu Einrichtungen";;0;0;1;"15.4.5";"ch15.html#Heading73";0;"PA";2
"ORG";8;"Practitioner Organization Unit";"Zuordnung von Ärzten zu Einrichtungen";;0;0;1;"15.4.5";"ch15.html#Heading73";0;"PA";2
"ORG";9;"Practitioner Organization Unit";"Zuordnung von Ärzten zu Einrichtungen";;0;0;1;"15.4.5";"ch15.html#Heading73";0;"PA";2
"ORG";10;"Practitioner Organization Unit";"Zuordnung von Ärzten zu Einrichtungen";;0;0;1;"15.4.5";"ch15.html#Heading4670";0;"PA";2
"ORG";61;"Practitioner Organization Unit";"Zuordnung von Ärzten zu Einrichtungen";;0;0;1;"15.4.5";"ch15.html#Heading73";0;"PA";2
"ORG";81;"Practitioner Organization Unit";"Zuordnung von Ärzten zu Einrichtungen";;0;0;1;"15.4.5";"ch15.html#Heading73";0;"PA";2
"ORG";91;"Practitioner Organization Unit";"Zuordnung von Ärzten zu Einrichtungen";;0;0;1;"15.4.5";"ch15.html#Heading73";0;"PA";2
"ORG";92;"Practitioner Organization Unit";"Zuordnung von Ärzten zu Einrichtungen";;0;0;1;"15.4.5";"ch15.html#Heading73";0;"PA";2
"ORO";1;"ORDER OTHER";"veraltet";"ORD";0;0;1;;;0;;2
"OVR";6;"Override Segment";"Übersteuerung Verarbeitungsregeln";;0;0;1;"2.15.11";"ch02.html#Heading242";0;"InM";2
"OVR";7;"Override Segment";"Übersteuerung Verarbeitungsregeln";;0;0;1;"2.14.11";"ch02.html#Heading205";0;"InM";2
"OVR";8;"Override Segment";"Übersteuerung Verarbeitungsregeln";;0;0;1;"2.14.11";"ch02.html#Heading196";0;"InM";2
"OVR";9;"Override Segment";"Übersteuerung Verarbeitungsregeln";;0;0;1;"2.14.11";"ch02.html#Heading214";0;"InM";2
"OVR";10;"Override Segment";"Übersteuerung Verarbeitungsregeln";;0;0;1;"2.14.11";"ch02.html#Heading274";0;"InM";2
"OVR";61;"Override Segment";"Übersteuerung Verarbeitungsregeln";;0;0;1;"2.15.11";"ch02.html#Heading242";0;"InM";2
"OVR";81;"Override Segment";"Übersteuerung Verarbeitungsregeln";;0;0;1;"2.14.11";"ch02.html#Heading196";0;"InM";2
"OVR";91;"Override Segment";"Übersteuerung Verarbeitungsregeln";;0;0;1;"2.14.11";"ch02.html#Heading214";0;"InM";2
"OVR";92;"Override Segment";"Übersteuerung Verarbeitungsregeln";;0;0;1;"2.14.11";"ch02.html#Heading214";0;"InM";2
"PAC";8;"Shipment Package";;;0;0;1;"7.18.3";"ch07.html#Heading417";0;;2
"PAC";9;"Shipment Package";;;0;0;1;"7.18.3";"ch07.html#Heading442";0;;2
"PAC";10;"Shipment Package";;;0;0;1;"7.16.3";"ch07.html#Heading3228";0;;2
"PAC";81;"Shipment Package";;;0;0;1;"7.18.3";"ch07.html#Heading418";0;;2
"PAC";91;"Shipment Package";;;0;0;1;"7.18.3";"ch07.html#Heading443";0;;2
"PAC";92;"Shipment Package";;;0;0;1;"7.18.3";"ch07.html#Heading452";0;;2
